Term,TF-IDF
pronounced,9.697060861952107
tension,9.68355003544967
evd,9.669503409912833
characterize,9.659413093667235
suggestion,9.646177488807856
rightsda,9.64236874733852
sigmoid,9.622192933700559
unclear,9.60334930502105
longer,9.583633454942627
four,9.579227870374204
moderatetolarge,9.572710180818458
intrathoracic,9.566082725915987
placment,9.558643213294841
bilobectomy,9.556284981217319
rapid,9.554172270130811
drains,9.550087938216686
preliminary,9.548571741751264
chemo,9.547987388654919
unknown,9.539252440770762
cholecystitis,9.537688338610797
fundus,9.535447947787937
fx,9.531055686394255
placements,9.516095550502223
cephalic,9.506431001154054
pneumonitis,9.496386842535566
sclc,9.480155871460132
appearances,9.46562253480177
mra,9.451342020847441
periphery,9.43311947222827
cysts,9.413960978171962
afib,9.407757751709166
sedation,9.393247608496642
hypertension,9.35133327312163
tips,9.326029127354294
background,9.318919624044998
septal,9.285719566074079
thanks,9.284452933170046
subarachnoid,9.274891798124756
pneumothoraces,9.269513279992804
count,9.239673382328583
attending,9.234896778363
suction,9.230789255148272
susceptibility,9.214131507026853
reported,9.20682086504401
sensitive,9.206698927086741
filled,9.200440106050223
sparing,9.198542348677828
intraabdominal,9.192801726534144
sun,9.188978734629744
cirrhosis,9.18538517238829
resolving,9.181549850110855
correlate,9.179575581072273
crackles,9.174446147093777
pole,9.15046059164389
fat,9.123682925675022
xrt,9.100072381049944
portacath,9.097580098203018
deviation,9.096206967018292
phone,9.09431589932827
length,9.08287935935963
external,9.066945655803048
intra,9.061129509371872
obscuring,9.054995552044245
decubitus,9.050195757545465
pressure,9.043543774509859
inferiorly,9.036865285964597
pic,9.033429741026882
irregular,9.033179917570033
hardware,9.02926919666334
pet,9.001591371252822
drop,8.97926516559937
gastrointestinal,8.97149979547562
foot,8.9676978420687
inflammatory,8.962977033293347
segmentectomy,8.960480560765458
contains,8.959363706985144
extremities,8.945821140815399
gross,8.939641497129186
include,8.907853471385351
reaccumulation,8.900065893509707
hyperinflated,8.88740249794963
stents,8.884516111302315
reformations,8.876737537483255
plugging,8.876172291051335
presumed,8.874823891955096
hour,8.859426772659322
descending,8.83515884385748
infiltration,8.826837902940749
invasion,8.814149082755593
version,8.812584807120853
ventilation,8.807850324941949
unable,8.76577314509166
centrally,8.722994311429206
withdrawn,8.717244968152453
prostate,8.712768457974985
obscuration,8.696069856135889
immediate,8.690970754561437
past,8.683934388077198
duodenum,8.675000172407636
displacement,8.666409760667731
vomiting,8.650458943077984
nearly,8.646025310989666
use,8.645985030311124
destruction,8.644188063108997
suggested,8.624168931744663
indicate,8.612279683523592
anesthesia,8.61107483328635
sudden,8.601283175365213
pleura,8.563113991101623
st,8.55250073186793
team,8.533963423856468
widened,8.529774167644678
semierect,8.512550515802547
best,8.489674763566866
portal,8.487547408600339
ground,8.477396540334254
ganglia,8.474744308490356
atelectasisconsolidation,8.467454463356711
superiorly,8.425756324488978
reformats,8.42193930259078
cpt,8.420602028679172
lack,8.420199280949213
cb,8.41790805662421
axilla,8.410548127461196
expanded,8.383264297431568
bones,8.381030905914523
waveforms,8.374721769066404
ethmoid,8.365171191521274
includes,8.342238956086753
thick,8.318970355052898
consult,8.31374480138886
wound,8.309554533851909
codes,8.300308263974417
discrete,8.267361870278503
dx,8.260325694101578
guided,8.258723383314155
demonstrating,8.258401918487092
guid,8.255472578097066
reconstructions,8.24453383683692
mprage,8.236382126393387
minutes,8.227258954424457
addendum,8.211561172281947
submitted,8.21089296434347
technical,8.206516888598484
poorly,8.203387737822196
highly,8.200995505054582
occurred,8.19678187846655
fdg,8.175211402744228
borderline,8.17169419460551
tsicu,8.168180703258113
followed,8.159641498150679
deformity,8.156514506343882
neoplastic,8.148083012897573
glass,8.141464713200643
shock,8.131700072327254
nausea,8.12908921820969
neutropenia,8.126343170023626
details,8.122668534990797
sputum,8.103116145548773
guidewire,8.097491169893265
febrile,8.092953911486012
output,8.085267837822336
comments,8.078851566363479
open,8.066672499516754
bronchograms,8.064727858864382
massive,8.058181549790843
subpulmonic,8.050455925856575
ipf,8.039075277399807
orogastric,8.038406927063303
foley,7.9990366873449545
pericardiocentesis,7.986319965666994
video,7.974687657109459
asses,7.965742578806908
sulcus,7.962193290336409
taken,7.950812089887904
complicated,7.94745713644494
tspine,7.919565298668778
sicua,7.913134227113701
whiteout,7.909730940466117
pacer,7.908701509091024
take,7.904874072116367
multilevel,7.904718468905359
biliary,7.9045982006859665
wand,7.8773700834004075
sequences,7.851891209297754
revised,7.8481367948908565
simple,7.846687979683807
wbc,7.832241135431057
cva,7.829177025391572
defects,7.827942048182315
mucus,7.815881391788646
debridement,7.794174232562289
appreciably,7.774952956745941
innumerable,7.7742013377784485
perfusion,7.774069030609658
echo,7.744123138972299
lobectomies,7.741946290077913
projected,7.73763038119075
month,7.729015333298829
transverse,7.717471441917466
intraluminal,7.698799531346543
evolution,7.69306229640556
hiatal,7.678383011959757
hypodensities,7.665300631329189
postcontrast,7.665211625135507
whether,7.647619105724253
optimal,7.645004276498265
appeared,7.637841583926285
metallic,7.6289690068875995
intraparenchymal,7.622611889405084
biapical,7.617090320306265
masslike,7.6053288549461575
sc,7.602691145063074
subdural,7.5974415269765645
pathologically,7.572257341595503
dfddp,7.571161395000076
cuff,7.548150137601712
project,7.516142940212762
gastroesophageal,7.511503030116566
terminate,7.504990671723138
breathing,7.498155194323386
radiopaque,7.490857059692267
duct,7.484037009383498
chemotherapy,7.476118045233844
replaced,7.460699103469618
cortical,7.458798149773163
processes,7.457298685719756
anemia,7.451055187546014
presented,7.449494385233112
centered,7.448827020916524
based,7.4317969508847845
anteriorly,7.42154460107839
compressive,7.400740624731856
etc,7.3977472524841215
consolidative,7.396044245848556
lead,7.393370107153797
scale,7.391097914708818
six,7.374219505581443
reassess,7.366656481818723
attention,7.358771714403607
shoulder,7.350519490174412
hear,7.344116019130052
loculation,7.343266274513439
subfalcine,7.339867041298961
injury,7.32562214742077
petct,7.320996069321433
ventriculostomy,7.314235198699011
raises,7.299590760531216
gauge,7.286342956674219
rest,7.262001243128205
components,7.255814870465198
reduced,7.247428666643084
ams,7.246555897696763
lulobectomy,7.234435376038833
unusual,7.223977480584253
apparently,7.2205082698562055
transcription,7.217353567471941
nodulessda,7.200479257494062
microvascular,7.194933472325834
pull,7.18914619058652
accompanied,7.183163210753316
opacifications,7.176170039040389
projection,7.164388203093439
subcortical,7.1602515415223085
dl,7.157329589112704
treatment,7.157075198938705
centrilobular,7.14148454049631
listen,7.13858436600337
accumulation,7.12932640002367
diverticulitis,7.128947260882758
lidocaine,7.128878650383993
radline,7.116608916891243
bl,7.111171770046928
five,7.109631972004502
fluoro,7.099333987232634
injection,7.099331377281076
adenoca,7.073635198385747
tt,7.060640304960441
leptomeningeal,7.044140113244417
specifically,7.030773998077328
surface,7.015593823873477
infarctioncath,7.00755123491081
desaturations,7.003279480520069
informed,7.000320815733035
colitis,6.988881147297426
structure,6.975592162366679
device,6.970898674956686
phase,6.969293441944793
hyperintensity,6.957826675302091
repair,6.953142978670897
lt,6.951001034032868
alignment,6.948844299489139
midlung,6.939438194737132
great,6.93681802465353
potentially,6.935643511425901
relate,6.931494520880164
prevascular,6.930240733825396
lobulated,6.9263018329066135
completion,6.923809054250798
atypical,6.915975567711459
omed,6.909182989857625
saturation,6.903328523550112
occluded,6.891811743390609
repeated,6.889119707848448
perforation,6.880664228091576
uncertain,6.870518260188226
especially,6.860553055579813
causes,6.860011260087444
joint,6.856839351538088
bypass,6.8319393133875534
oropharyngeal,6.82941942101177
dedicated,6.817878347464423
hole,6.811295450192118
abutting,6.803077785029266
thank,6.796471821832272
sphenoid,6.795648178056726
stranding,6.7906046251167
carinal,6.783140314872958
le,6.781813542571511
intercostal,6.760800915315403
cleared,6.756391119224947
blastic,6.744508765682854
enlarging,6.738751893422348
stereotactic,6.732833683542752
situ,6.718484806814213
indeterminate,6.714098634694712
peripherally,6.710876801822866
silhouettes,6.706068450202619
obscures,6.698413541299848
flex,6.690285139845032
dominant,6.6877151769169245
corresponds,6.680437631215753
diseasepneumonia,6.672480338856754
vocal,6.666426340981677
multidetector,6.664720584525615
fashion,6.650267765240807
approved,6.644809677525202
pneumoperitoneum,6.643610940332623
another,6.620112899219589
talc,6.609765107758476
subdiaphragmatic,6.606666609744984
hemispheres,6.605320789600649
bullous,6.603537280642451
gallstones,6.599523497694179
like,6.575211366394434
narrowed,6.572028241892816
lap,6.570436807898842
pleurex,6.567358818633438
stones,6.559176122295483
tract,6.542761792298961
catheters,6.526522553493416
axis,6.525079557348417
prepped,6.523390591380691
occlusive,6.521511908488874
coursing,6.519568233581809
observed,6.516836499753263
punctate,6.510666677580298
diminished,6.508557496956822
look,6.505697036093671
foramen,6.505025791984269
intraventricular,6.50385376452634
sitting,6.491000345379967
refer,6.48264540286958
activity,6.482592966445224
ready,6.480493956955392
immediately,6.465681819481377
reveal,6.46066173647175
ventilator,6.4471917865872985
min,6.437168649293036
suboptimal,6.428029973925982
nature,6.397907340671322
delayed,6.386083612823497
balloon,6.382276201966484
inguinal,6.3762650912606835
nsclca,6.375499881921367
decompression,6.371947442134829
half,6.370325318327527
baseline,6.357590975113004
close,6.335969640153792
cspine,6.32779924158741
cts,6.321498501102344
speech,6.318178933169072
mostly,6.3015606587414466
even,6.298186870819818
rim,6.296569930652468
detail,6.295165791059332
vertex,6.2695682660489656
contusion,6.258509899065575
spaces,6.253782497090756
long,6.24590144894494
suboccipital,6.244890050256375
seed,6.244448585614256
tortuosity,6.237056708247203
orbits,6.228778936932387
necrosis,6.228604426655185
appearing,6.208855301103338
consent,6.208272210827568
co,6.203986350949681
potential,6.203353775237222
fluoroscopy,6.20135877374904
peelaway,6.171947892801747
must,6.165879054981865
subcentimeter,6.164212574600673
draped,6.154829910166852
conspicuous,6.134234404821603
postpneumonectomy,6.129104831822061
ystent,6.124418827403462
tl,6.121522316490543
event,6.118128619995072
exchanged,6.117920644861046
chain,6.085642088928647
aside,6.078365221236148
correct,6.035509211331786
bacteremia,6.022911178086549
oblique,6.022551555612115
hyperinflation,6.018317323976953
plug,6.013392979562188
confirmed,6.012776145161494
angles,6.000993511457391
dcd,6.000168791629345
femur,5.993937865730759
urine,5.991267386276768
subsequently,5.977462437120069
restricted,5.974186122961747
retained,5.9655399342488495
far,5.955478915667691
rather,5.953580119895237
breast,5.950542298697696
comment,5.950116474457895
tracking,5.9464725039943405
confusion,5.923869141747122
displaced,5.913337438745258
proper,5.913082522414009
stemi,5.90458799220683
nurse,5.8965578310350475
point,5.891074800608739
attempt,5.8892933961783
visualization,5.885165212849063
tolerated,5.873342640604553
addl,5.866366279782769
ray,5.855811024566717
neural,5.846946134395548
mod,5.843252560430612
double,5.842035095793286
knob,5.839761626368049
inspiration,5.834781758908409
osteomyelitis,5.823249486106151
whose,5.819757722419788
therefore,5.816546287582263
peroneal,5.815138243148045
data,5.805550415754571
order,5.804678883605616
parietooccipital,5.804516081839351
cavitation,5.799723430636024
indwelling,5.796178717547646
intensity,5.793819633433599
lesser,5.792775966156188
swallowing,5.787797250245382
obliteration,5.78388382805283
cardiopulm,5.7814350914943455
angiography,5.781229072066752
conjunction,5.777826306669246
ill,5.765165871189689
streaky,5.765083227470878
margins,5.759688862586648
cca,5.737951414858173
complex,5.7363158595716675
spot,5.7360306973006185
full,5.734165331742336
tuberculosis,5.727740374589353
stat,5.726001893638887
cholelithiasis,5.717873826239316
noon,5.709469345831905
whole,5.700154365181886
septic,5.691033551422096
hypercarbic,5.690764230839793
gastrostomy,5.690270827809617
sixth,5.685621497812554
wheezing,5.6775523968023665
heparin,5.6542659477613775
exams,5.653250676621576
indicative,5.648899530898403
failed,5.647690524380578
generalized,5.640234447525592
peribronchial,5.63913131369884
ekg,5.626780451076017
enhanced,5.625402601218085
omnipaque,5.614150751214407
ascending,5.613561123328405
explained,5.612453870362097
penetration,5.611344400167651
sch,5.609286329371548
diffusionweighted,5.608599638769544
wean,5.605331809033822
